mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
17	17	66	66	1.0	1/2	1/2	4/4	3	1	i[V(4)		e	iv	i	V(4)		V			4				M	1	1	1, 0, 2		1	1
17	17	67	67	3.0	3/4	3/4	4/4	3	1	V]\\		e	iv	i	V		V						\\	M	1	1	1, 5, 2		1	1
18	18	70	70	2.0	1/2	1/2	4/4	3	1	i6		e	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
19	19	72	72	2.0	0	0	4/4	3	1	i64		e	iv		i64		i		64					m	1	1	1, 0, -3		0	1
19	19	74	74	2.0	1/2	1/2	4/4	3	1	i		e	iv		i		i							m	1	1	0, -3, 1		0	0
20	20	76	76	2.0	0	0	4/4	3	1	VI		e	iv		VI		VI							M	1	1	-4, 0, -3		-4	-4
20	20	78	78	2.0	1/2	1/2	4/4	3	1	iv7		e	iv		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
21	21	80	80	2.0	0	0	4/4	3	1	V		e	iv		V		V							M	1	1	1, 5, 2		1	1
21	21	82	82	2.0	1/2	1/2	4/4	3	1	i\\		e	iv		i		i						\\	m	1	1	0, -3, 1		0	0
22	22	84	84	10.0	0	0	4/4	3	1	i.i		e	i		i		i							m	1	1	0, -3, 1		0	0
24	24	94	94	2.0	1/2	1/2	4/4	3	1	iv7		e	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
25	25	96	96	2.0	0	0	4/4	3	1	V		e	i		V		V							M	1	1	1, 5, 2		1	1
25	25	98	98	4.0	1/2	1/2	4/4	3	1	i\\		e	i		i		i						\\	m	1	1	0, -3, 1		0	0
26	26	102	102	2.0	1/2	1/2	4/4	3	1	i6		e	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
27	27	104	104	2.0	0	0	4/4	3	1	iv		e	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
27	27	106	106	2.0	1/2	1/2	4/4	3	1	i64	V(64)	e	i		i64		i		64					m	1	1	1, 0, -3		0	1
28	28	108	108	2.0	0	0	4/4	3	1	VI		e	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
28	28	110	110	2.0	1/2	1/2	4/4	3	1	VI.IV		e	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
29	29	112	112	2.0	0	0	4/4	3	1	V		e	VI		V		V							M	1	0	1, 5, 2		1	1
29	29	114	114	4.0	1/2	1/2	4/4	3	1	I\\		e	VI		I		I						\\	M	1	0	0, 4, 1		0	0
30	30	118	118	2.0	1/2	1/2	4/4	3	1	I6		e	VI		I6		I		6					M	1	0	4, 1, 0		0	4
31	31	120	120	2.0	0	0	4/4	3	1	IV		e	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
31	31	122	122	2.0	1/2	1/2	4/4	3	1	ii7		e	VI		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
32	32	124	124	2.0	0	0	4/4	3	1	I6(+6)		e	VI		I6(+6)		I		6	+6				M	1	0	4, 1, 0	3	0	4
32	32	126	126	2.0	1/2	1/2	4/4	3	1	ii65		e	VI		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
33	33	128	128	2.0	0	0	4/4	3	1	V(+4)		e	VI		V(+4)		V			+4				M	1	0	1, 5, 2	0	1	1
33	33	130	130	2.0	1/2	1/2	4/4	3	1	IM65		e	VI		IM65		I	M	65					MM7	1	0	4, 1, 5, 0		0	4
34	34	132	132	2.0	0	0	4/4	3	1	IV(+4)		e	VI		IV(+4)		IV			+4				M	1	0	-1, 3, 0	5	-1	-1
34	34	134	134	2.0	1/2	1/2	4/4	3	1	IM43		e	VI		IM43		I	M	43					MM7	1	0	1, 5, 0, 4		0	1
35	35	136	136	2.0	0	0	4/4	3	1	iv.i		e	iv		i		i							m	1	1	0, -3, 1		0	0
35	35	138	138	2.0	1/2	1/2	4/4	3	1	iv7(9)		e	iv		iv7(9)		iv		7	9				mm7	1	1	-1, -4, 0, -3	1	-1	-1
36	36	140	140	2.0	0	0	4/4	3	1	iio6		e	iv		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
36	36	142	142	2.0	1/2	1/2	4/4	3	1	Ger6		e	iv		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
37	37	144	144	2.0	0	0	4/4	3	1	#viio2		e	iv		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
37	37	146	146	1.0	1/2	1/2	4/4	3	1	V(6)		e	iv		V(6)		V			6				M	1	1	1, 5, -3		1	1
37	37	147	147	1.0	3/4	3/4	4/4	3	1	V(64)		e	iv		V(64)		V			64				M	1	1	1, 0, -3		1	1
38	38	148	148	2.0	0	0	4/4	3	1	V(4)		e	iv		V(4)		V			4				M	1	1	1, 0, 2		1	1
38	38	150	150	6.0	1/2	1/2	4/4	3	1	V\\		e	iv		V		V						\\	M	1	1	1, 5, 2		1	1
